timestamp_sec,model_name,ns3_node_id,robot_x,robot_y,robot_z,distance_to_base,rssi_dbm,snr_db,packets_sent,packets_received,packets_lost,packet_loss_rate
21.3802,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3802,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3802,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3812,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3812,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3812,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3812,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3822,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3822,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3822,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3822,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3832,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3832,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3832,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3832,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3842,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3842,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3842,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3842,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3852,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3852,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3852,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3852,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3862,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3862,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3862,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3862,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3872,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3872,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3872,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3872,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3882,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3882,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3882,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3882,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3893,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3893,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3894,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3894,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3902,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3903,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3903,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3903,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3912,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3913,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3913,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3913,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3922,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3922,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3922,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3922,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3932,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3932,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3932,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3932,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3942,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3942,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3942,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3942,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3952,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3952,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3952,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3952,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3962,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3962,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3963,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3963,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3972,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3972,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3972,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3972,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3982,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3982,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3982,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3982,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.3992,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3992,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.3992,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.3992,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4002,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4002,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4002,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4002,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4012,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4012,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4012,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4012,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4022,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4022,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4022,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4022,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4032,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4032,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4032,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4032,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4042,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4042,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4042,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4043,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4052,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4052,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4053,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4053,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4062,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4062,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4063,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4063,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4072,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4072,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4073,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4073,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4082,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4082,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4082,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4082,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4092,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4092,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4092,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4092,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4102,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4102,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4102,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4102,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4112,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4112,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4112,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4112,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4122,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4123,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4123,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4123,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4132,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4132,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4132,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4133,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4142,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4142,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4142,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4142,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4152,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4152,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4152,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4152,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4162,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4162,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4162,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4162,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4172,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4172,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4172,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4172,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4182,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4182,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4182,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4182,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4192,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4192,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4192,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4192,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4202,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4203,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4203,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4203,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4212,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4212,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4213,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4213,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4223,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4223,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4223,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4223,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4233,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4233,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4233,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4233,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4243,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4243,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4243,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4243,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4252,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4253,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4253,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4253,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4262,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4263,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4263,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4263,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4272,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4273,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4273,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4273,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4283,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4283,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4283,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4283,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4293,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4293,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4293,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4293,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4303,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4303,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4303,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4303,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4312,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4313,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4313,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4313,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4323,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4323,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4323,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4323,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4333,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4333,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4333,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4333,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4343,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4343,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4343,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4343,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4353,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4353,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4353,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4353,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4363,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4363,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4363,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4363,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4373,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4373,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4373,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4373,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4383,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4383,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4383,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4383,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4393,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4393,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4393,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4393,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4403,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4403,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4403,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4403,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4413,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4413,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4413,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4413,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4423,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4423,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4423,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4423,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4433,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4433,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4433,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4433,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4443,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4443,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4443,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4443,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4453,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4453,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4453,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4453,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4463,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4463,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4463,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4463,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4473,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4473,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4473,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4473,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4483,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4483,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4483,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4483,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4493,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4493,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4493,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4493,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4503,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4503,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4503,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4503,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4513,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4513,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4513,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4513,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4523,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4523,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4523,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4523,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4533,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4533,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4533,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4533,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4543,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4543,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4543,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4543,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4553,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4553,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4553,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4553,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4563,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4563,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4563,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4563,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4573,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4573,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4573,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4573,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4583,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4583,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4583,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4583,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4593,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4593,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4593,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4593,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4603,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4603,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4603,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4603,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4613,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4613,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4613,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4613,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4623,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4623,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4623,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4623,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4633,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4633,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4633,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4633,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4643,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4643,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4643,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4643,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4653,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4653,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4653,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4653,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4663,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4663,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4663,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4663,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4673,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4673,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,20,0,0
21.4673,robot_3,3,0,5,0,5,-51.6262,42.3398,4,20,0,0
21.4673,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,20,0,0
21.4683,robot_1,1,5,0,0,5,-51.6262,42.3398,4,20,0,0
